,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,CIRCULATION,MONTH_NUM
300,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JANUARY,1852,1
301,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,FEBRUARY,1587,2
302,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,MARCH,1858,3
303,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,APRIL,1791,4
304,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,MAY,1842,5
305,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JUNE,2328,6
306,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JULY,2847,7
307,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,AUGUST,2538,8
308,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,SEPTEMBER,2395,9
309,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,OCTOBER,2579,10
310,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,NOVEMBER,2574,11
311,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,DECEMBER,2129,12
312,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JANUARY,2341,1
313,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,FEBRUARY,2131,2
314,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,MARCH,2628,3
315,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,APRIL,2690,4
316,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,MAY,2049,5
317,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JUNE,2432,6
318,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JULY,2505,7
319,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,AUGUST,2377,8
320,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,SEPTEMBER,2259,9
321,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,OCTOBER,2054,10
322,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,NOVEMBER,2099,11
323,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,DECEMBER,1778,12
324,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JANUARY,2014,1
325,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,FEBRUARY,2263,2
326,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,MARCH,2656,3
327,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,APRIL,631,4
328,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,MAY,314,5
329,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JUNE,2072,6
330,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JULY,1871,7
331,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,AUGUST,1883,8
332,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,SEPTEMBER,1976,9
333,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,OCTOBER,2023,10
334,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,NOVEMBER,2048,11
335,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,DECEMBER,1863,12
336,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JANUARY,2238,1
337,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,FEBRUARY,2117,2
338,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,MARCH,2225,3
339,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,APRIL,1968,4
340,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,MAY,1625,5
341,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JUNE,1900,6
342,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JULY,1964,7
343,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,AUGUST,1832,8
344,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,SEPTEMBER,2029,9
345,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,OCTOBER,2183,10
346,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,NOVEMBER,1999,11
347,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,DECEMBER,1563,12
348,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JANUARY,1809,1
349,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,FEBRUARY,1896,2
350,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,MARCH,2381,3
351,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,APRIL,2034,4
352,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,MAY,1996,5
353,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JUNE,2017,6
354,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JULY,2162,7
355,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,AUGUST,2196,8
356,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,SEPTEMBER,2399,9
357,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,OCTOBER,2453,10
358,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,NOVEMBER,2052,11
359,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,DECEMBER,1800,12
360,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JANUARY,1755,1
361,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,FEBRUARY,1316,2
362,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,MARCH,1942,3
363,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,APRIL,2200,4
364,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,MAY,2133,5
365,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JUNE,2359,6
366,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JULY,2080,7
367,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,AUGUST,2405,8
368,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,SEPTEMBER,2417,9
369,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,OCTOBER,2571,10
370,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,NOVEMBER,2233,11
371,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,DECEMBER,2116,12
372,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JANUARY,2120,1
373,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,FEBRUARY,1964,2
374,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,MARCH,1960,3
375,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,APRIL,2117,4
376,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,MAY,1960,5
377,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JUNE,2004,6
378,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JULY,2329,7
379,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,AUGUST,2466,8
380,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,SEPTEMBER,2686,9
381,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,OCTOBER,2738,10
382,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,NOVEMBER,2311,11
383,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,DECEMBER,1869,12
384,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JANUARY,2038,1
385,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,FEBRUARY,1744,2
386,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,MARCH,1865,3
387,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,APRIL,2100,4
388,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,MAY,1718,5
389,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JUNE,1926,6
390,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JULY,2300,7
391,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,AUGUST,1734,8
392,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,SEPTEMBER,1990,9
393,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,OCTOBER,2205,10
394,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,NOVEMBER,1777,11
395,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,DECEMBER,1550,12
396,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JANUARY,1472,1
397,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,FEBRUARY,1500,2
398,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,MARCH,1601,3
399,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,APRIL,2014,4
400,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,MAY,1794,5
401,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JUNE,2167,6
402,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JULY,2280,7
403,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,AUGUST,2203,8
404,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,SEPTEMBER,1918,9
405,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,OCTOBER,2203,10
406,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,NOVEMBER,1965,11
407,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,DECEMBER,2277,12
408,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JANUARY,1315,1
409,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,FEBRUARY,1235,2
410,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,MARCH,809,3
411,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,APRIL,0,4
412,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,MAY,0,5
413,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JUNE,452,6
414,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JULY,730,7
415,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,AUGUST,920,8
416,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,SEPTEMBER,944,9
417,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,OCTOBER,782,10
418,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,NOVEMBER,639,11
419,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,DECEMBER,566,12
420,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JANUARY,680,1
421,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,FEBRUARY,626,2
422,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,MARCH,667,3
423,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,APRIL,549,4
424,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,MAY,565,5
425,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JUNE,682,6
426,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JULY,581,7
427,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,AUGUST,512,8
428,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,SEPTEMBER,625,9
429,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,OCTOBER,611,10
430,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,NOVEMBER,563,11
431,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,DECEMBER,447,12
432,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JANUARY,521,1
433,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,FEBRUARY,576,2
434,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,MARCH,667,3
435,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,APRIL,644,4
436,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,MAY,524,5
437,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JUNE,643,6
438,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JULY,592,7
439,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,AUGUST,573,8
440,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,SEPTEMBER,747,9
441,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,OCTOBER,683,10
442,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,NOVEMBER,666,11
443,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,DECEMBER,753,12
444,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JANUARY,690,1
445,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,FEBRUARY,615,2
446,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,MARCH,812,3
447,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,APRIL,842,4
448,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,MAY,563,5
449,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JUNE,608,6
450,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JULY,449,7
451,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,AUGUST,639,8
452,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,SEPTEMBER,757,9
453,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,OCTOBER,961,10
454,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,NOVEMBER,921,11
455,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,DECEMBER,817,12
456,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JANUARY,903,1
457,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,FEBRUARY,747,2
458,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,MARCH,894,3
459,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,APRIL,822,4
460,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,MAY,652,5
461,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JUNE,1248,6
462,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JULY,1574,7
463,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,AUGUST,1392,8
464,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,SEPTEMBER,1348,9
465,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,OCTOBER,1295,10
466,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,NOVEMBER,1348,11
467,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,DECEMBER,1021,12
468,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JANUARY,1155,1
469,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,FEBRUARY,671,2
470,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,MARCH,862,3
471,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,APRIL,535,4
472,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,MAY,722,5
473,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JUNE,827,6
474,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JULY,918,7
475,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,AUGUST,991,8
476,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,SEPTEMBER,940,9
477,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,OCTOBER,777,10
478,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,NOVEMBER,994,11
479,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,DECEMBER,639,12
480,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JANUARY,12593,1
481,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,FEBRUARY,11791,2
482,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,MARCH,14807,3
483,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,APRIL,14382,4
484,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,MAY,11754,5
485,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JUNE,14402,6
486,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JULY,14605,7
487,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,AUGUST,15164,8
488,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,SEPTEMBER,14306,9
489,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,OCTOBER,15357,10
490,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,NOVEMBER,14069,11
491,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,DECEMBER,12404,12
492,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JANUARY,12495,1
493,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,FEBRUARY,12977,2
494,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,MARCH,13369,3
495,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,APRIL,12672,4
496,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,MAY,11622,5
497,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JUNE,13316,6
498,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JULY,13630,7
499,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,AUGUST,13640,8
500,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,SEPTEMBER,14050,9
501,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,OCTOBER,14362,10
502,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,NOVEMBER,13429,11
503,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,DECEMBER,11843,12
504,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JANUARY,12945,1
505,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,FEBRUARY,11684,2
506,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,MARCH,13635,3
507,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,APRIL,12639,4
508,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,MAY,11645,5
509,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JUNE,11793,6
510,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JULY,14335,7
511,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,AUGUST,12022,8
512,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,SEPTEMBER,11679,9
513,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,OCTOBER,12298,10
514,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,NOVEMBER,12604,11
515,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,DECEMBER,9664,12
516,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JANUARY,10144,1
517,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,FEBRUARY,9554,2
518,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,MARCH,11474,3
519,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,APRIL,11294,4
520,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,MAY,10182,5
521,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JUNE,11213,6
522,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JULY,12229,7
523,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,AUGUST,11093,8
524,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,SEPTEMBER,10969,9
525,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,OCTOBER,11502,10
526,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,NOVEMBER,9968,11
527,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,DECEMBER,9034,12
528,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JANUARY,7877,1
529,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,FEBRUARY,7175,2
530,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,MARCH,4749,3
531,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,APRIL,0,4
532,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,MAY,0,5
533,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JUNE,4077,6
534,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JULY,6122,7
535,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,AUGUST,5898,8
536,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,SEPTEMBER,6365,9
537,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,OCTOBER,5869,10
538,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,NOVEMBER,4495,11
539,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,DECEMBER,4077,12
540,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JANUARY,4715,1
541,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,FEBRUARY,4232,2
542,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,MARCH,5796,3
543,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,APRIL,4717,4
544,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,MAY,5354,5
545,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JUNE,6140,6
546,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JULY,6020,7
547,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,AUGUST,5749,8
548,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,SEPTEMBER,5311,9
549,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,OCTOBER,5480,10
550,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,NOVEMBER,4718,11
551,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,DECEMBER,4702,12
552,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JANUARY,5054,1
553,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,FEBRUARY,4857,2
554,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,MARCH,5787,3
555,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,APRIL,5604,4
556,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,MAY,4626,5
557,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JUNE,5883,6
558,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JULY,6068,7
559,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,AUGUST,5834,8
560,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,SEPTEMBER,5419,9
561,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,OCTOBER,4917,10
562,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,NOVEMBER,4976,11
563,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,DECEMBER,4457,12
564,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JANUARY,5561,1
565,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,FEBRUARY,5035,2
566,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,MARCH,5591,3
567,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,APRIL,4960,4
568,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,MAY,4596,5
569,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JUNE,5683,6
570,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JULY,5614,7
571,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,AUGUST,685,8
572,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,SEPTEMBER,5,9
573,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,OCTOBER,3837,10
574,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,NOVEMBER,4051,11
575,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,DECEMBER,3887,12
576,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,JANUARY,4939,1
577,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,FEBRUARY,4643,2
578,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,MARCH,4121,3
579,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,APRIL,3828,4
580,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,MAY,4328,5
581,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,JUNE,4901,6
582,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,JULY,4723,7
583,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,AUGUST,4440,8
584,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,SEPTEMBER,4250,9
585,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,OCTOBER,3925,10
586,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,NOVEMBER,4201,11
587,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,DECEMBER,3271,12
588,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,JANUARY,4042,1
589,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,FEBRUARY,4356,2
590,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,MARCH,5153,3
591,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,APRIL,4496,4
592,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,MAY,4724,5
593,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,JUNE,4684,6
594,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,JULY,5196,7
595,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,AUGUST,4628,8
596,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,SEPTEMBER,4646,9
597,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,OCTOBER,4752,10
598,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,NOVEMBER,4293,11
599,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2025,DECEMBER,4314,12
600,Auto-Renewals,,,,2020,JANUARY,541865,1
601,Auto-Renewals,,,,2020,FEBRUARY,534965,2
602,Auto-Renewals,,,,2020,MARCH,703214,3
603,Auto-Renewals,,,,2020,APRIL,897679,4
604,Auto-Renewals,,,,2020,MAY,823205,5
605,Auto-Renewals,,,,2020,JUNE,747729,6
606,Auto-Renewals,,,,2020,JULY,631669,7
