,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,COMPUTER SESSIONS,MONTH_NUM
307,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2024,AUGUST,922.0,8
308,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2024,SEPTEMBER,868.0,9
309,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2024,OCTOBER,994.0,10
310,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2024,NOVEMBER,791.0,11
311,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2024,DECEMBER,846.0,12
312,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,JANUARY,1048.0,1
313,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,FEBRUARY,870.0,2
314,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,MARCH,945.0,3
315,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,APRIL,999.0,4
316,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,MAY,1005.0,5
317,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,JUNE,862.0,6
318,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,JULY,925.0,7
319,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,AUGUST,934.0,8
320,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,SEPTEMBER,884.0,9
321,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,OCTOBER,1127.0,10
322,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,NOVEMBER,898.0,11
323,Archer Heights,5055 S. Archer Ave.,Chicago,60632,2025,DECEMBER,752.0,12
324,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,JANUARY,2879.0,1
325,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,FEBRUARY,2141.0,2
326,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,MARCH,2796.0,3
327,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,APRIL,2897.0,4
328,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,MAY,2704.0,5
329,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,JUNE,3055.0,6
330,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,JULY,2515.0,7
331,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,AUGUST,3080.0,8
332,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,SEPTEMBER,2842.0,9
333,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,OCTOBER,2995.0,10
334,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,NOVEMBER,2752.0,11
335,Austin,5615 W. Race Avenue,CHICAGO,60644,2011,DECEMBER,2551.0,12
336,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,JANUARY,2505.0,1
337,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,FEBRUARY,2123.0,2
338,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,MARCH,2226.0,3
339,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,APRIL,2264.0,4
340,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,MAY,2145.0,5
341,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,JUNE,2246.0,6
342,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,JULY,2644.0,7
343,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,AUGUST,2705.0,8
344,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,SEPTEMBER,2707.0,9
345,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,OCTOBER,2813.0,10
346,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,NOVEMBER,2344.0,11
347,Austin,5615 W. Race Avenue,CHICAGO,60644,2012,DECEMBER,2309.0,12
348,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,JANUARY,2388.0,1
349,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,FEBRUARY,1806.0,2
350,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,MARCH,2094.0,3
351,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,APRIL,2132.0,4
352,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,MAY,1928.0,5
353,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,JUNE,2143.0,6
354,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,JULY,2620.0,7
355,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,AUGUST,2249.0,8
356,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,SEPTEMBER,2165.0,9
357,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,OCTOBER,2498.0,10
358,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,NOVEMBER,2033.0,11
359,Austin,5615 W. Race Avenue,CHICAGO,60644,2013,DECEMBER,1983.0,12
360,Austin,5615 W. Race Ave.,Chicago,60644,2020,JANUARY,1999.0,1
361,Austin,5615 W. Race Ave.,Chicago,60644,2020,FEBRUARY,1912.0,2
362,Austin,5615 W. Race Ave.,Chicago,60644,2020,MARCH,1073.0,3
363,Austin,5615 W. Race Ave.,Chicago,60644,2020,APRIL,0.0,4
364,Austin,5615 W. Race Ave.,Chicago,60644,2020,MAY,0.0,5
365,Austin,5615 W. Race Ave.,Chicago,60644,2020,JUNE,307.0,6
366,Austin,5615 W. Race Ave.,Chicago,60644,2020,JULY,760.0,7
367,Austin,5615 W. Race Ave.,Chicago,60644,2020,AUGUST,873.0,8
368,Austin,5615 W. Race Ave.,Chicago,60644,2020,SEPTEMBER,748.0,9
369,Austin,5615 W. Race Ave.,Chicago,60644,2020,OCTOBER,722.0,10
370,Austin,5615 W. Race Ave.,Chicago,60644,2020,NOVEMBER,623.0,11
371,Austin,5615 W. Race Ave.,Chicago,60644,2020,DECEMBER,714.0,12
372,Austin,5615 W. Race Ave.,Chicago,60644,2021,JANUARY,645.0,1
373,Austin,5615 W. Race Ave.,Chicago,60644,2021,FEBRUARY,532.0,2
374,Austin,5615 W. Race Ave.,Chicago,60644,2021,MARCH,733.0,3
375,Austin,5615 W. Race Ave.,Chicago,60644,2021,APRIL,684.0,4
376,Austin,5615 W. Race Ave.,Chicago,60644,2021,MAY,663.0,5
377,Austin,5615 W. Race Ave.,Chicago,60644,2021,JUNE,745.0,6
378,Austin,5615 W. Race Ave.,Chicago,60644,2021,JULY,783.0,7
379,Austin,5615 W. Race Ave.,Chicago,60644,2021,AUGUST,841.0,8
380,Austin,5615 W. Race Ave.,Chicago,60644,2021,SEPTEMBER,770.0,9
381,Austin,5615 W. Race Ave.,Chicago,60644,2021,OCTOBER,779.0,10
382,Austin,5615 W. Race Ave.,Chicago,60644,2021,NOVEMBER,772.0,11
383,Austin,5615 W. Race Ave.,Chicago,60644,2021,DECEMBER,607.0,12
384,Austin,5615 W. Race Ave.,Chicago,60644,2022,JANUARY,540.0,1
385,Austin,5615 W. Race Ave.,Chicago,60644,2022,FEBRUARY,657.0,2
386,Austin,5615 W. Race Ave.,Chicago,60644,2022,MARCH,771.0,3
387,Austin,5615 W. Race Ave.,Chicago,60644,2022,APRIL,861.0,4
388,Austin,5615 W. Race Ave.,Chicago,60644,2022,MAY,886.0,5
389,Austin,5615 W. Race Ave.,Chicago,60644,2022,JUNE,843.0,6
390,Austin,5615 W. Race Ave.,Chicago,60644,2022,JULY,1159.0,7
391,Austin,5615 W. Race Ave.,Chicago,60644,2022,AUGUST,1165.0,8
392,Austin,5615 W. Race Ave.,Chicago,60644,2022,SEPTEMBER,969.0,9
393,Austin,5615 W. Race Ave.,Chicago,60644,2022,OCTOBER,929.0,10
394,Austin,5615 W. Race Ave.,Chicago,60644,2022,NOVEMBER,816.0,11
395,Austin,5615 W. Race Ave.,Chicago,60644,2022,DECEMBER,639.0,12
396,Austin,5615 W. Race Ave.,Chicago,60644,2023,JANUARY,698.0,1
397,Austin,5615 W. Race Ave.,Chicago,60644,2023,FEBRUARY,754.0,2
398,Austin,5615 W. Race Ave.,Chicago,60644,2023,MARCH,858.0,3
399,Austin,5615 W. Race Ave.,Chicago,60644,2023,APRIL,877.0,4
400,Austin,5615 W. Race Ave.,Chicago,60644,2023,MAY,872.0,5
401,Austin,5615 W. Race Ave.,Chicago,60644,2023,JUNE,917.0,6
402,Austin,5615 W. Race Ave.,Chicago,60644,2023,JULY,1024.0,7
403,Austin,5615 W. Race Ave.,Chicago,60644,2023,AUGUST,1298.0,8
404,Austin,5615 W. Race Ave.,Chicago,60644,2023,SEPTEMBER,1090.0,9
405,Austin,5615 W. Race Ave.,Chicago,60644,2023,OCTOBER,1118.0,10
406,Austin,5615 W. Race Ave.,Chicago,60644,2023,NOVEMBER,1042.0,11
407,Austin,5615 W. Race Ave.,Chicago,60644,2023,DECEMBER,990.0,12
408,Austin,5615 W. Race Ave.,Chicago,60644,2024,JANUARY,897.0,1
409,Austin,5615 W. Race Ave.,Chicago,60644,2024,FEBRUARY,808.0,2
410,Austin,5615 W. Race Ave.,Chicago,60644,2024,MARCH,805.0,3
411,Austin,5615 W. Race Ave.,Chicago,60644,2024,APRIL,936.0,4
412,Austin,5615 W. Race Ave.,Chicago,60644,2024,MAY,1016.0,5
413,Austin,5615 W. Race Ave.,Chicago,60644,2024,JUNE,1078.0,6
414,Austin,5615 W. Race Ave.,Chicago,60644,2024,JULY,1077.0,7
415,Austin,5615 W. Race Ave.,Chicago,60644,2024,AUGUST,1196.0,8
416,Austin,5615 W. Race Ave.,Chicago,60644,2024,SEPTEMBER,1137.0,9
417,Austin,5615 W. Race Ave.,Chicago,60644,2024,OCTOBER,1020.0,10
418,Austin,5615 W. Race Ave.,Chicago,60644,2024,NOVEMBER,1018.0,11
419,Austin,5615 W. Race Ave.,Chicago,60644,2024,DECEMBER,824.0,12
420,Austin,5615 W. Race Ave.,Chicago,60644,2025,JANUARY,917.0,1
421,Austin,5615 W. Race Ave.,Chicago,60644,2025,FEBRUARY,885.0,2
422,Austin,5615 W. Race Ave.,Chicago,60644,2025,MARCH,927.0,3
423,Austin,5615 W. Race Ave.,Chicago,60644,2025,APRIL,870.0,4
424,Austin,5615 W. Race Ave.,Chicago,60644,2025,MAY,928.0,5
425,Austin,5615 W. Race Ave.,Chicago,60644,2025,JUNE,1118.0,6
426,Austin,5615 W. Race Ave.,Chicago,60644,2025,JULY,1328.0,7
427,Austin,5615 W. Race Ave.,Chicago,60644,2025,AUGUST,1426.0,8
428,Austin,5615 W. Race Ave.,Chicago,60644,2025,SEPTEMBER,1563.0,9
429,Austin,5615 W. Race Ave.,Chicago,60644,2025,OCTOBER,1580.0,10
430,Austin,5615 W. Race Ave.,Chicago,60644,2025,NOVEMBER,1723.0,11
431,Austin,5615 W. Race Ave.,Chicago,60644,2025,DECEMBER,1398.0,12
432,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,JANUARY,2442.0,1
433,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,FEBRUARY,2801.0,2
434,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,MARCH,4403.0,3
435,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,APRIL,4503.0,4
436,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,MAY,3728.0,5
437,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,JUNE,2554.0,6
438,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,JULY,2397.0,7
439,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,AUGUST,2647.0,8
440,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,SEPTEMBER,2464.0,9
441,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,OCTOBER,2552.0,10
442,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,NOVEMBER,2425.0,11
443,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2011,DECEMBER,2177.0,12
444,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,JANUARY,1895.0,1
445,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,FEBRUARY,2055.0,2
446,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,MARCH,2117.0,3
447,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,APRIL,2287.0,4
448,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,MAY,2217.0,5
449,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,JUNE,2209.0,6
450,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,JULY,2104.0,7
451,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,AUGUST,2268.0,8
452,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,SEPTEMBER,2154.0,9
453,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,OCTOBER,2283.0,10
454,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,NOVEMBER,2171.0,11
455,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2012,DECEMBER,2125.0,12
456,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,JANUARY,2101.0,1
457,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,FEBRUARY,1751.0,2
458,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,MARCH,1905.0,3
459,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,APRIL,1956.0,4
460,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,MAY,1931.0,5
461,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,JUNE,1748.0,6
462,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,JULY,1977.0,7
463,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,AUGUST,1999.0,8
464,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,SEPTEMBER,2083.0,9
465,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,OCTOBER,2267.0,10
466,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,NOVEMBER,2023.0,11
467,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634,2013,DECEMBER,1580.0,12
468,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,JANUARY,1174.0,1
469,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,FEBRUARY,1073.0,2
470,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,MARCH,463.0,3
471,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,APRIL,0.0,4
472,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,MAY,0.0,5
473,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,JUNE,235.0,6
474,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,JULY,316.0,7
475,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,AUGUST,362.0,8
476,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,SEPTEMBER,371.0,9
477,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,OCTOBER,379.0,10
478,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,NOVEMBER,234.0,11
479,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2020,DECEMBER,241.0,12
480,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,JANUARY,325.0,1
481,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,FEBRUARY,318.0,2
482,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,MARCH,453.0,3
483,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,APRIL,379.0,4
484,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,MAY,447.0,5
485,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,JUNE,516.0,6
486,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,JULY,512.0,7
487,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,AUGUST,541.0,8
488,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,SEPTEMBER,477.0,9
489,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,OCTOBER,515.0,10
490,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,NOVEMBER,424.0,11
491,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2021,DECEMBER,516.0,12
492,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,JANUARY,567.0,1
493,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,FEBRUARY,482.0,2
494,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,MARCH,621.0,3
495,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,APRIL,670.0,4
496,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,MAY,614.0,5
497,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,JUNE,613.0,6
498,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,JULY,654.0,7
499,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,AUGUST,672.0,8
500,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,SEPTEMBER,651.0,9
501,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,OCTOBER,718.0,10
502,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,NOVEMBER,578.0,11
503,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2022,DECEMBER,513.0,12
504,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,JANUARY,610.0,1
505,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,FEBRUARY,542.0,2
506,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,MARCH,770.0,3
507,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,APRIL,675.0,4
508,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,MAY,758.0,5
509,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,JUNE,683.0,6
510,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,JULY,737.0,7
511,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,AUGUST,114.0,8
512,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,SEPTEMBER,0.0,9
513,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,OCTOBER,556.0,10
514,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,NOVEMBER,531.0,11
515,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2023,DECEMBER,493.0,12
516,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,JANUARY,516.0,1
517,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,FEBRUARY,570.0,2
518,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,MARCH,630.0,3
519,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,APRIL,603.0,4
520,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,MAY,593.0,5
521,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,JUNE,556.0,6
522,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,JULY,647.0,7
523,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,AUGUST,643.0,8
524,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,SEPTEMBER,622.0,9
525,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,OCTOBER,666.0,10
526,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,NOVEMBER,670.0,11
527,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2024,DECEMBER,651.0,12
528,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,JANUARY,662.0,1
529,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,FEBRUARY,676.0,2
530,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,MARCH,711.0,3
531,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,APRIL,690.0,4
532,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,MAY,759.0,5
533,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,JUNE,686.0,6
534,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,JULY,733.0,7
535,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,AUGUST,831.0,8
536,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,SEPTEMBER,830.0,9
537,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,OCTOBER,823.0,10
538,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,NOVEMBER,693.0,11
539,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634,2025,DECEMBER,693.0,12
540,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,JANUARY,4090.0,1
541,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,FEBRUARY,2945.0,2
542,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,MARCH,4267.0,3
543,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,APRIL,4279.0,4
544,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,MAY,4006.0,5
545,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,JUNE,4292.0,6
546,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,JULY,4461.0,7
547,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,AUGUST,5109.0,8
548,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,SEPTEMBER,4697.0,9
549,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,OCTOBER,5071.0,10
550,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,NOVEMBER,4464.0,11
551,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2011,DECEMBER,4090.0,12
552,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,JANUARY,3833.0,1
553,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,FEBRUARY,3675.0,2
554,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,MARCH,3732.0,3
555,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,APRIL,3820.0,4
556,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,MAY,3618.0,5
557,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,JUNE,3925.0,6
558,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,JULY,4489.0,7
559,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,AUGUST,5162.0,8
560,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,SEPTEMBER,4765.0,9
561,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,OCTOBER,5156.0,10
562,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,NOVEMBER,4400.0,11
563,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2012,DECEMBER,3904.0,12
564,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,JANUARY,4228.0,1
565,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,FEBRUARY,3379.0,2
566,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,MARCH,3731.0,3
567,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,APRIL,3804.0,4
568,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,MAY,3914.0,5
569,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,JUNE,4150.0,6
570,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,JULY,4661.0,7
571,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,AUGUST,4538.0,8
572,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,SEPTEMBER,3923.0,9
573,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,OCTOBER,4163.0,10
574,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,NOVEMBER,3662.0,11
575,Avalon,8148 S. Stony Island Avenue ,CHICAGO,60617,2013,DECEMBER,3206.0,12
576,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,JANUARY,2848.0,1
577,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,FEBRUARY,2373.0,2
578,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,MARCH,1397.0,3
579,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,APRIL,0.0,4
580,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,MAY,0.0,5
581,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,JUNE,513.0,6
582,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,JULY,905.0,7
583,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,AUGUST,955.0,8
584,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,SEPTEMBER,974.0,9
585,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,OCTOBER,1019.0,10
586,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,NOVEMBER,935.0,11
587,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2020,DECEMBER,981.0,12
588,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,JANUARY,885.0,1
589,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,FEBRUARY,786.0,2
590,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,MARCH,630.0,3
591,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,APRIL,986.0,4
592,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,MAY,1035.0,5
593,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,JUNE,1072.0,6
594,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,JULY,1187.0,7
595,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,AUGUST,1250.0,8
596,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,SEPTEMBER,1261.0,9
597,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,OCTOBER,1328.0,10
598,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,NOVEMBER,1303.0,11
599,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2021,DECEMBER,1159.0,12
600,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,JANUARY,1171.0,1
601,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,FEBRUARY,997.0,2
602,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,MARCH,1370.0,3
603,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,APRIL,1508.0,4
604,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,MAY,1350.0,5
605,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,JUNE,1386.0,6
606,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,JULY,1432.0,7
607,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,AUGUST,1517.0,8
608,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,SEPTEMBER,1392.0,9
609,Avalon,8148 S. Stony Island Ave.,Chicago,60617,2022,OCTOBER,1420.0,10
