,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,VISITORS,MONTH_NUM
1916,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2011,SEPTEMBER,9049.0,9
1917,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2011,OCTOBER,10520.0,10
1918,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2011,NOVEMBER,7991.0,11
1919,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2011,DECEMBER,7170.0,12
1920,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,JANUARY,6892.0,1
1921,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,FEBRUARY,6685.0,2
1922,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,MARCH,7743.0,3
1923,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,APRIL,7369.0,4
1924,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,MAY,7383.0,5
1925,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,JUNE,8649.0,6
1926,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,JULY,9105.0,7
1927,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,AUGUST,9007.0,8
1928,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,SEPTEMBER,8052.0,9
1929,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,OCTOBER,9055.0,10
1930,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,NOVEMBER,8149.0,11
1931,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2012,DECEMBER,7177.0,12
1932,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,JANUARY,7277.0,1
1933,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,FEBRUARY,5762.0,2
1934,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,MARCH,6780.0,3
1935,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,APRIL,7146.0,4
1936,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,MAY,6349.0,5
1937,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,JUNE,6977.0,6
1938,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,JULY,8746.0,7
1939,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,AUGUST,9168.0,8
1940,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,SEPTEMBER,7400.0,9
1941,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,OCTOBER,8765.0,10
1942,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,NOVEMBER,7294.0,11
1943,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2013,DECEMBER,6333.0,12
1944,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,JANUARY,6066.0,1
1945,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,FEBRUARY,5477.0,2
1946,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,MARCH,7084.0,3
1947,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,APRIL,8046.0,4
1948,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,MAY,6726.0,5
1949,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,JUNE,7216.0,6
1950,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,JULY,8532.0,7
1951,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,AUGUST,7886.0,8
1952,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,SEPTEMBER,7120.0,9
1953,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,OCTOBER,7461.0,10
1954,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,NOVEMBER,6572.0,11
1955,Chicago Lawn,6120 S. Kedzie Avenue ,CHICAGO,60629.0,2014,DECEMBER,5736.0,12
1956,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,JANUARY,2301.0,1
1957,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,FEBRUARY,5013.0,2
1958,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,MARCH,3568.0,3
1959,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,APRIL,0.0,4
1960,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,MAY,0.0,5
1961,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,JUNE,1905.0,6
1962,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,JULY,3726.0,7
1963,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,AUGUST,3706.0,8
1964,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,SEPTEMBER,2917.0,9
1965,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,OCTOBER,3224.0,10
1966,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,NOVEMBER,2730.0,11
1967,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2020,DECEMBER,2529.0,12
1968,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,JANUARY,2444.0,1
1969,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,FEBRUARY,2207.0,2
1970,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,MARCH,3018.0,3
1971,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,APRIL,2960.0,4
1972,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,MAY,3233.0,5
1973,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,JUNE,3605.0,6
1974,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,JULY,4959.0,7
1975,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,AUGUST,5416.0,8
1976,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,SEPTEMBER,4056.0,9
1977,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,OCTOBER,3890.0,10
1978,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,NOVEMBER,3524.0,11
1979,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2021,DECEMBER,3557.0,12
1980,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,JANUARY,2444.0,1
1981,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,FEBRUARY,2794.0,2
1982,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,MARCH,3927.0,3
1983,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,APRIL,3810.0,4
1984,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,MAY,3833.0,5
1985,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,JUNE,4635.0,6
1986,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,JULY,4397.0,7
1987,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,AUGUST,4968.0,8
1988,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,SEPTEMBER,4236.0,9
1989,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,OCTOBER,4369.0,10
1990,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,NOVEMBER,4241.0,11
1991,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2022,DECEMBER,3423.0,12
1992,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,JANUARY,3320.0,1
1993,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,FEBRUARY,3687.0,2
1994,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,MARCH,4129.0,3
1995,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,APRIL,4358.0,4
1996,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,MAY,3964.0,5
1997,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,JUNE,4481.0,6
1998,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,JULY,4509.0,7
1999,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,AUGUST,4875.0,8
2000,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,SEPTEMBER,4097.0,9
2001,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,OCTOBER,4842.0,10
2002,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,NOVEMBER,4439.0,11
2003,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2023,DECEMBER,3946.0,12
2004,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,JANUARY,4028.0,1
2005,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,FEBRUARY,4206.0,2
2006,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,MARCH,4498.0,3
2007,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,APRIL,4547.0,4
2008,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,MAY,4523.0,5
2009,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,JUNE,4702.0,6
2010,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,JULY,5250.0,7
2011,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,AUGUST,5485.0,8
2012,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,SEPTEMBER,5268.0,9
2013,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,OCTOBER,6882.0,10
2014,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,NOVEMBER,5891.0,11
2015,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2024,DECEMBER,4008.0,12
2016,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,JANUARY,4398.0,1
2017,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,FEBRUARY,3994.0,2
2018,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,MARCH,4480.0,3
2019,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,APRIL,4263.0,4
2020,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,MAY,4672.0,5
2021,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,JUNE,4507.0,6
2022,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,JULY,5880.0,7
2023,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,AUGUST,4464.0,8
2024,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,SEPTEMBER,5110.0,9
2025,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,OCTOBER,5555.0,10
2026,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,NOVEMBER,4217.0,11
2027,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,2025,DECEMBER,3700.0,12
2028,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,JANUARY,22944.0,1
2029,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,FEBRUARY,19704.0,2
2030,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,MARCH,26364.0,3
2031,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,APRIL,24990.0,4
2032,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,MAY,23609.0,5
2033,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,JUNE,28856.0,6
2034,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,JULY,24657.0,7
2035,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,AUGUST,27737.0,8
2036,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,SEPTEMBER,24229.0,9
2037,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,OCTOBER,25560.0,10
2038,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,NOVEMBER,21781.0,11
2039,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2011,DECEMBER,21286.0,12
2040,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,JANUARY,16882.0,1
2041,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,FEBRUARY,19180.0,2
2042,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,MARCH,23265.0,3
2043,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,APRIL,21333.0,4
2044,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,MAY,21470.0,5
2045,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,JUNE,22244.0,6
2046,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,JULY,20851.0,7
2047,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,AUGUST,22154.0,8
2048,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,SEPTEMBER,21728.0,9
2049,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,OCTOBER,25657.0,10
2050,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,NOVEMBER,22504.0,11
2051,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2012,DECEMBER,18107.0,12
2052,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,JANUARY,18520.0,1
2053,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,FEBRUARY,15389.0,2
2054,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,MARCH,19276.0,3
2055,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,APRIL,21200.0,4
2056,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,MAY,21082.0,5
2057,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,JUNE,20566.0,6
2058,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,JULY,21921.0,7
2059,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,AUGUST,21665.0,8
2060,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,SEPTEMBER,19131.0,9
2061,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,OCTOBER,21401.0,10
2062,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,NOVEMBER,18844.0,11
2063,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2013,DECEMBER,16062.0,12
2064,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,JANUARY,14274.0,1
2065,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,FEBRUARY,14443.0,2
2066,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,MARCH,19247.0,3
2067,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,APRIL,19750.0,4
2068,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,MAY,19605.0,5
2069,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,JUNE,20198.0,6
2070,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,JULY,22697.0,7
2071,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,AUGUST,21900.0,8
2072,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,SEPTEMBER,19501.0,9
2073,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,OCTOBER,20818.0,10
2074,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,NOVEMBER,17401.0,11
2075,Chinatown,2353 S. Wentworth Avenue,CHICAGO,60616.0,2014,DECEMBER,18234.0,12
2076,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,JANUARY,19325.0,1
2077,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,FEBRUARY,14701.0,2
2078,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,MARCH,10222.0,3
2079,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,APRIL,0.0,4
2080,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,MAY,0.0,5
2081,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,JUNE,1884.0,6
2082,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,JULY,3375.0,7
2083,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,AUGUST,4147.0,8
2084,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,SEPTEMBER,4159.0,9
2085,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,OCTOBER,4854.0,10
2086,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,NOVEMBER,3129.0,11
2087,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2020,DECEMBER,3176.0,12
2088,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,JANUARY,2963.0,1
2089,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,FEBRUARY,2583.0,2
2090,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,MARCH,4102.0,3
2091,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,APRIL,6748.0,4
2092,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,MAY,6209.0,5
2093,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,JUNE,7770.0,6
2094,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,JULY,11264.0,7
2095,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,AUGUST,11362.0,8
2096,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,SEPTEMBER,10363.0,9
2097,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,OCTOBER,11385.0,10
2098,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,NOVEMBER,10353.0,11
2099,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2021,DECEMBER,8681.0,12
2100,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,JANUARY,2963.0,1
2101,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,FEBRUARY,6955.0,2
2102,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,MARCH,11013.0,3
2103,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,APRIL,11999.0,4
2104,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,MAY,13147.0,5
2105,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,JUNE,15962.0,6
2106,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,JULY,16974.0,7
2107,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,AUGUST,15109.0,8
2108,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,SEPTEMBER,13290.0,9
2109,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,OCTOBER,14005.0,10
2110,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,NOVEMBER,11877.0,11
2111,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2022,DECEMBER,11473.0,12
2112,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,JANUARY,12943.0,1
2113,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,FEBRUARY,12093.0,2
2114,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,MARCH,16430.0,3
2115,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,APRIL,16045.0,4
2116,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,MAY,16491.0,5
2117,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,JUNE,17259.0,6
2118,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,JULY,19667.0,7
2119,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,AUGUST,18550.0,8
2120,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,SEPTEMBER,16308.0,9
2121,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,OCTOBER,16745.0,10
2122,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,NOVEMBER,15519.0,11
2123,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2023,DECEMBER,14655.0,12
2124,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,JANUARY,13050.0,1
2125,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,FEBRUARY,16426.0,2
2126,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,MARCH,19228.0,3
2127,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,APRIL,4012.0,4
2128,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,MAY,0.0,5
2129,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,JUNE,0.0,6
2130,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,JULY,6799.0,7
2131,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,AUGUST,17570.0,8
2132,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,SEPTEMBER,15387.0,9
2133,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,OCTOBER,16704.0,10
2134,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,NOVEMBER,15439.0,11
2135,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2024,DECEMBER,15151.0,12
2136,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,JANUARY,13753.0,1
2137,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,FEBRUARY,13722.0,2
2138,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,MARCH,19588.0,3
2139,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,APRIL,17576.0,4
2140,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,MAY,21043.0,5
2141,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,JUNE,19043.0,6
2142,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,JULY,23438.0,7
2143,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,AUGUST,22429.0,8
2144,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,SEPTEMBER,16425.0,9
2145,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,OCTOBER,18699.0,10
2146,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,NOVEMBER,15383.0,11
2147,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,2025,DECEMBER,14114.0,12
2148,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,JANUARY,9167.0,1
2149,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,FEBRUARY,6684.0,2
2150,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,MARCH,7878.0,3
2151,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,APRIL,8071.0,4
2152,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,MAY,13401.0,5
2153,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,JUNE,9770.0,6
2154,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,JULY,9707.0,7
2155,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,AUGUST,9151.0,8
2156,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,SEPTEMBER,8672.0,9
2157,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,OCTOBER,9538.0,10
2158,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,NOVEMBER,8541.0,11
2159,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2011,DECEMBER,8651.0,12
2160,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,JANUARY,7766.0,1
2161,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,FEBRUARY,8799.0,2
2162,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,MARCH,10308.0,3
2163,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,APRIL,9347.0,4
2164,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,MAY,8712.0,5
2165,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,JUNE,8753.0,6
2166,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,JULY,8195.0,7
2167,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,AUGUST,8129.0,8
2168,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,SEPTEMBER,8552.0,9
2169,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,OCTOBER,10168.0,10
2170,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,NOVEMBER,7828.0,11
2171,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2012,DECEMBER,6722.0,12
2172,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,JANUARY,7150.0,1
2173,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,FEBRUARY,6865.0,2
2174,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,MARCH,8168.0,3
2175,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,APRIL,7952.0,4
2176,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,MAY,6994.0,5
2177,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,JUNE,7858.0,6
2178,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,JULY,9391.0,7
2179,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,AUGUST,5546.0,8
2180,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,SEPTEMBER,7104.0,9
2181,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,OCTOBER,7378.0,10
2182,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,NOVEMBER,6403.0,11
2183,Clearing,6423 W. 63rd Place,CHICAGO,60638.0,2013,DECEMBER,4550.0,12
